anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
ублюдкам бабушкина квартира нужна, вот и хотят свести в могилу и остаться не причём падлы!!!	им бабушкина квартира нужна вот и хотят свести в могилу и остаться не причём	твой рот ебал дело не в религии , кто вы если не запасные евреи и не кавказцы?	Дело не в религии ,кто вы если не евреи и не кавказцы?	toxicity	ru
ублюдкам бабушкина квартира нужна, вот и хотят свести в могилу и остаться не причём падлы!!!	им бабушкина квартира нужна вот и хотят свести в могилу и остаться не причём	Кстати, тупая шутка про коран Кому как	Кстати, плохая шутка про коран Кому как	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	пиздуй нахуй за любую границу и там прояви себя.	уезжай за любую границу и там прояви себя.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	не уважаю мужиков , которые обещают и не выполняют, одним словом пиздабол	Не уважаю мужиков, которые обещают и не выполняют, одним словом не мужик	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	если эта тухлодырая овечка своим обдолбаным небольшим от природы мозгом нихуя непомнит торчек обоссаный то это его неосвобождает от параши	Если этот человек ничего не помнит, то это его не освобождает от ответственности	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	жесть какая-то. дети без матери, отец долбоёб в тюрьме.	Ужас какой то.Дети без матери, отец глупый в тюрьме	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Какого хуя он до сих пор не в бане?	почему он до сих пор не в бане?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	гниды пиндосовские считают себя хозяивами земли	Американцы считают себя хозяевами земли	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	хорош хуеть !!!!я сейчас еще в службу поддержки нахурярю на вас защеканцы!!!!!!!!!!	Не наглейте!!! Я сейчас еще в службу поддержки напишу на вас не хорошие люди	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Самое тупое - это невозможность удалить все оставленные где-то комментарии	Самое глупое - это невозможность удалить все оставленные где то комментарии	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	это щяс так он пиздит.до власти добираются,другие люди становятся.уроды	Сейчас так говорит. До власти добираются,другие люди становятся	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	пиндосы не успокоятся, пока россию не развалят.	американцы не успокоятся, пока Россию не развалят.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	по себе не суди, жопадающий	По себе не надо судить.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	и на этом закончить с тобой беседу .............видно чмо капитальное .......	И на этом закончить с тобой беседу...... Видно не человек	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	да потому что козлы по телефону пиздят когда едут!!!!! своими глазами вижу каждую неделю мотаюсь по областям	да потому что по телефону разговаривают когда едут! своими глазами вижу каждую неделю мотаюсь по облостям	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	посадить на наши пенсии, ущнает сука	Посадить бы на наши пенсии	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	какой идиот придумал неделю досрочных выборов ?	какой человек придумал неделю досрочных выборов ?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	да всем насраааааааааааааааааааать на это уебище	Да всем всё равно на этого человека	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	ах ты ссука, конченая ты тварь, получается это я бухал не появляюсь дома по две недели.	эх ты, получается это я бухал и не появлялся дома по две недели.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	весь мир видел,свидетелей тьма,а он блядь сервер дрючит,ну не надо из людей таких же дебилов делать каким сам является.	Весь мир видел, много свидетелей, а он сервер изнашивает, ну не надо из людей таких же делать каким сам является	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Чтоб костями не колола, бл ать!	Чтоб костями не колола!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	да и пусть хуярит туда . придурок	да и пусть идет туда	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	нет вы не правы она у меня очень достойная девочка моя только всякую мразь почему то слушает:-(	Нет вы не правы она у меня очень достойная девочка моя только всяких нехороших людей слушает	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	урод такое впечатление что сейчас вся полиция похожа на этого дебила	Умник такое впечатление что сейчас вся полиция похожа на этого красавца	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	гетте самый известный педераст в группе.	Гетте самый известный человек в группе	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	писать научись правильно еблан, тогда и лайкать будет не стыдно.	Писать научись правильно, тогда и лайкать будет не стыдно.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	я бы сказал так: надо гнать всех депутатов-идиотов!	я бы сказал так: надо гнать всех депутатов	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	надейся и верь тупой россиянский пидарас ! это все что тебе осталось!	надейся и верь! это все что тебе осталось!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Они поддерживали свой народ, они же националисты, ты забыл, даун? Путина они не поддерживали.	Они поддерживали свой народ, они националисты, ты забыл? Путина они не поддерживали	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	кто придумал-это мутатень....того накол надо посадить!!!	кто придумал-это глупость....того надо наказать!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	с которым через час расстанешься и будешь трахаться с другими?	С которым через час расстанешься и встретишь другого?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	к своей башке представил бы пидор.	К своей башке приставил бы	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	догавкаетесь до того что россия отвернётся и вас сожрут с потрахами.	Договоритесь до того что россия отвернётся и вас съедят	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	и что это ? скажем так то что твориться в россии просто пидор!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	И что это ? скажем так то что твориться в россии просто ужас!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	мне все рано что ты как называешь) соска унитазная	Мне без разницы, как и что ты называешь	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	дебилы, пэк. а не пек. фирсофу с филатовым позвоню, скажу, что такую херню пишите!	"""Пэк"" а не ""пек"", фирсофу с филатовым позвоню, скажу что так пишете!"	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	так этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут хуилы ни дорог ни парка полная жопа гавноеды	так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	а что то не так.гнилой твой рот	а что то не так?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	эй, принц хуев! читай историю, своей страны внимательно, а не под кайфом!	Читай историю своей страны внимательно	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	ефремов трусливое подлое мерзкое существо один негатив вызывает эта падлюга	ефремов один негатив вызывает	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	ты чего людям пиздишь животное	Ты зачем обманываешь людей?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	такая группа о самарканде, и этих блядей рекламируете, вот зачем?????????	Такая группа о Самарканде, и этих рекламируете, вот зачем?????	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	сколько говна было на меня вылито	Сколько неприятного было на меня вылито	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	потому что выродок тебе сказать нечего, сидишь шестерка не знаешь кому угодить выебок путинский.	Потому что тебе сказать нечего, сидишь и не знаешь кому угодить.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	за ер? прошу вколоться:d много ли за пидарков проголосуют, хотя фанатов в любой секте хватает	За ер? Много ли людей проголосуют, хотя фанатов в любой секте хватает	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	выучи сначала русский язык,или белорусский а потом вякай быдло	выучи сначала русский язык, или белорусский а потом говори	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	чинуш, кто даёт разрешение на вырубку-вешать за яйца невзирая на ранг	Кто даёт разрешение на вырубку - наказывать невзирая на ранг	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	это не современные девушки а ебанутые девушки. современные нормальные. не путайте хуй с гусиной шеей	Это не современные девушки. Современные нормальные. Не путайте.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Что это за поток говна? Ответить на вопрос не в состоянии, свинья?	Что это за поток обвинений? ответить на вопрос не в состоянии!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Просто такого дебилизма и показухи у нас даже к проверке Путина не было	Просто такого у нас даже к проверке Путина не было	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	дой бог, чтобы ты испытала тоже самое. вот от таких тварей и рождаются такие ублюдки.	Дай бог, чтобы ты испытала тоже самое, вот от таких плохих и рождаются плохие	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	псина ебучая, что скажут, то и пиздит в эфире на своём ебучем телеканале	Что скажут то и говорит в своем эфире	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	че хватило? че добавить? жопой жирной что ли покрутила? :-d :-d	Что хватило? Что добавить?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	а свое мнение и мысли при себе держи мудило ебаное.	оставьте свои мысли при себе	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	дура, берет ором. других учит, та сама личную жизнь не устроила	других учит, та сама личную жизнь не устроила	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	правильно, дальше эти ублюдки маньяками станут!!	правильно, дальше эти люди маньяками станут!!	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	и я буду рад этому!!! сучья путинская власть в деле	И я буду этому!!! Путинская власть в деле	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	очистите страну от всей этой швали	очистите страну от всех плохих вещей	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Ловко наебал - значит молодец, понятия подлость и честь отсутствуют нацело	Ловко обманул - значит молодец, понятия подлость и честь отсутствуют нацело	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	glav.su, cont.ws Какие-то интересные сайты? Ты там сидишь? Пойду чекну, спасибо за подсказку, пидораш.	Какие-то интересные сайты? Ты там сидишь? Пойду тоже схожу, спасибо за подсказку.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	из подтишька по мышачи умеют пидоры бить.	из подтишка умеют бить	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	наше сми, одни, ублюдки, показывают то, что им выгодно, и кому очко лизнцть	На телевидение и в газетах один обман.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	пидорас он конченый,позорит доброе имя олега ефремова,нет слов,пидорас он и есть пидорас.	позорит доброе имя олега ефремова,нет слов	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	велком это вообще полная дрянь, а по внешнему виду даже и не подумаешь.	Велком это вообще полная ерунда, а по внешнему виду даже и не подумаешь	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	таких выродков как этот нужно сразу на кол садить чтобы другим не повадно было	Таких хулиганов нужно наказывать сразу, чтоб другим не повадно было	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	ну, александр,представляющий в комментариях мужское мнение,насколько я поняла,был фраппирован и оп*здошен запросами мамзелей	Ну,Александр,представляющий в комментариях мужское мнение,насколько я поняла,был окружен запросами женщин.	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Фррррр ПУК-ПУК По фактам есть что сказать, дикарь?	ты можешь сказать что-то со смыслом, парень?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	твой рот ебал дело не в религии , кто вы если не запасные евреи и не кавказцы?	Дело не в религии ,кто вы если не евреи и не кавказцы?	toxicity	ru
ты рф живешь и грязтю россию полеваеш.хуйло	ты рф живешь и грязью россию полеваеш.	Кстати, тупая шутка про коран Кому как	Кстати, плохая шутка про коран Кому как	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	пиздуй нахуй за любую границу и там прояви себя.	уезжай за любую границу и там прояви себя.	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	не уважаю мужиков , которые обещают и не выполняют, одним словом пиздабол	Не уважаю мужиков, которые обещают и не выполняют, одним словом не мужик	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	если эта тухлодырая овечка своим обдолбаным небольшим от природы мозгом нихуя непомнит торчек обоссаный то это его неосвобождает от параши	Если этот человек ничего не помнит, то это его не освобождает от ответственности	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	жесть какая-то. дети без матери, отец долбоёб в тюрьме.	Ужас какой то.Дети без матери, отец глупый в тюрьме	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	Какого хуя он до сих пор не в бане?	почему он до сих пор не в бане?	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	гниды пиндосовские считают себя хозяивами земли	Американцы считают себя хозяевами земли	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	хорош хуеть !!!!я сейчас еще в службу поддержки нахурярю на вас защеканцы!!!!!!!!!!	Не наглейте!!! Я сейчас еще в службу поддержки напишу на вас не хорошие люди	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	Самое тупое - это невозможность удалить все оставленные где-то комментарии	Самое глупое - это невозможность удалить все оставленные где то комментарии	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	это щяс так он пиздит.до власти добираются,другие люди становятся.уроды	Сейчас так говорит. До власти добираются,другие люди становятся	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	пиндосы не успокоятся, пока россию не развалят.	американцы не успокоятся, пока Россию не развалят.	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	по себе не суди, жопадающий	По себе не надо судить.	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	и на этом закончить с тобой беседу .............видно чмо капитальное .......	И на этом закончить с тобой беседу...... Видно не человек	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	да потому что козлы по телефону пиздят когда едут!!!!! своими глазами вижу каждую неделю мотаюсь по областям	да потому что по телефону разговаривают когда едут! своими глазами вижу каждую неделю мотаюсь по облостям	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	посадить на наши пенсии, ущнает сука	Посадить бы на наши пенсии	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	какой идиот придумал неделю досрочных выборов ?	какой человек придумал неделю досрочных выборов ?	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	да всем насраааааааааааааааааааать на это уебище	Да всем всё равно на этого человека	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	ах ты ссука, конченая ты тварь, получается это я бухал не появляюсь дома по две недели.	эх ты, получается это я бухал и не появлялся дома по две недели.	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	весь мир видел,свидетелей тьма,а он блядь сервер дрючит,ну не надо из людей таких же дебилов делать каким сам является.	Весь мир видел, много свидетелей, а он сервер изнашивает, ну не надо из людей таких же делать каким сам является	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	Чтоб костями не колола, бл ать!	Чтоб костями не колола!	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	да и пусть хуярит туда . придурок	да и пусть идет туда	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	нет вы не правы она у меня очень достойная девочка моя только всякую мразь почему то слушает:-(	Нет вы не правы она у меня очень достойная девочка моя только всяких нехороших людей слушает	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	урод такое впечатление что сейчас вся полиция похожа на этого дебила	Умник такое впечатление что сейчас вся полиция похожа на этого красавца	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	гетте самый известный педераст в группе.	Гетте самый известный человек в группе	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	писать научись правильно еблан, тогда и лайкать будет не стыдно.	Писать научись правильно, тогда и лайкать будет не стыдно.	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	я бы сказал так: надо гнать всех депутатов-идиотов!	я бы сказал так: надо гнать всех депутатов	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	надейся и верь тупой россиянский пидарас ! это все что тебе осталось!	надейся и верь! это все что тебе осталось!	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	Они поддерживали свой народ, они же националисты, ты забыл, даун? Путина они не поддерживали.	Они поддерживали свой народ, они националисты, ты забыл? Путина они не поддерживали	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	кто придумал-это мутатень....того накол надо посадить!!!	кто придумал-это глупость....того надо наказать!	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	с которым через час расстанешься и будешь трахаться с другими?	С которым через час расстанешься и встретишь другого?	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	к своей башке представил бы пидор.	К своей башке приставил бы	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	догавкаетесь до того что россия отвернётся и вас сожрут с потрахами.	Договоритесь до того что россия отвернётся и вас съедят	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	и что это ? скажем так то что твориться в россии просто пидор!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	И что это ? скажем так то что твориться в россии просто ужас!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	мне все рано что ты как называешь) соска унитазная	Мне без разницы, как и что ты называешь	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	дебилы, пэк. а не пек. фирсофу с филатовым позвоню, скажу, что такую херню пишите!	"""Пэк"" а не ""пек"", фирсофу с филатовым позвоню, скажу что так пишете!"	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	падла за рулём ну да мы же забыли папина дочя за рулём им же всё можно....	девушка за рулём ну да мы же забыли папина дочь за рулём им же всё можно....	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	уже не знают как привлечь к себе внимание, ебё....в опу,нам это зачем рассказывать и показывать	Я уже не знают, как обратить на себя внимание, зачем нам это все показывать	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	речь идёт о поступке настоящих мужиков, про дебилов, речь не шла	Речь идет о поступке настоящих мужиков, про других речь не шла	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	уровень 7139 редкий гад! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	уровень 7139 плохой! всем тем кто до него дойдет желаю великой удачи-а тем кто его придумал-наоборот!	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	так этот акимат только себе в карман ложит бабки а для людей они нечего делать не будут хуилы ни дорог ни парка полная жопа гавноеды	так этот акимат только себе в карман кладет деньги. а для людей они нечего делать не будут. ни дорог, ни парка. полное разочарование	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	а что то не так.гнилой твой рот	а что то не так?	toxicity	ru
Нехуй засирать города ненужным старьём.	Не нужно портить города ненужным старьём.	эй, принц хуев! читай историю, своей страны внимательно, а не под кайфом!	Читай историю своей страны внимательно	toxicity	ru
