anchor_1	alternative_1	anchor_2	alternative_2	style_type	language
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Той хуй в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого	Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Господи йоб твою мать, вирубіть уже літо нахуй.	Господи, вирубіть уже літо.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	' бля, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'	'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Схуялі ти пишеш твіти з моєю картинкою?	навіщо ти пишеш твіти з моєю картинкою?	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух бля!"	"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух"	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	'Перед тим, як щось затвітити, запитай у себе: ''А може всім похую на то?'', і пам''ятай, що відповідь завжди ''Так''.'	'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	гавно вапрос, від кого передати?)	не питання, від кого передати?)	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Кидає фотку в платті і каже - диви яка в мене тут жопа!	'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!'	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	завжди роблю хуйовий а їй нра	завжди роблю поганий а їй нра	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"	"'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Коли пацан - пиздець як відразливо.	Коли пацан - геть як відразливо.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Підйом, курво, Arbeit macht frei	Підйом, Arbeit macht frei	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	– Я что лох налогі платіть?	– Я что хворий налогі платіть?	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Ну вас нахєр з вашою політикою.	Ну вас з вашою політикою.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Один хуй хріново добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #піздєц	Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Один раз побув долбайобом і на все життя ним залишився.	Один раз побув поганим чоловіком і на все життя ним залишився.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	словом, заїбало то всьо. ви кто такіє? я вас нє звал. ідітє нахуй	словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Блін, я sooooo excited, прям жопою в кріслі пританцьовую	Я sooooo excited, прям заднім місцем в кріслі пританцьовую	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	А нахуя він, є від нього щось, окрім шкоди?	А навіщо він, є від нього щось, окрім шкоди?	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Ого, а нахуя вони це постять...	Ого, а навіщо вони це постять	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Ахахах бляя, уявив собі це	Ахахах уявив собі це	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	блять а шо це справді лякає?) я завжди так роблю	а шо це справді лякає?) я завжди так роблю	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	  бля, я тікаю від вас спати.	я тікаю від вас спати	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Я викину цю кончену картку в Стікс блять	Я викину цю картку в Стікс	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Ну блять, давайте вже про імпотенцію та рак, так нецікаво.	Ну, давайте вже про імпотенцію та рак, так нецікаво.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Я: Рєбзь, може суші візьмем?	Я: Рєбзь, може суші візьмем?	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Сука, йобаний твіттер - капуста підгоріла ._.	Через твіттер  капуста підгоріла ._.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	не звертай уваги. мудаків мільйон, ти одна.)	не звертай уваги. таких мільйон, ти одна.)	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Все блять, привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.	привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Де вона зараз – хуй знає	Де вона зараз – ніхто не знає	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	"'П''яний друг каже: "" ніколи не трахай дівчат з економічного...""'"	"'П''яний друг каже: "" ніколи займайся сексом с дівчатами з економічного...""'"	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Підйоб, над яким не гріх поплакати.	Жарт, над яким не гріх поплакати.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Ну бляяя, чого вони такі каєфні?	Ну  чого вони такі каєфні?	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	чума на дома цих мудаків, які розвивали рейшинал чойс теорію, ВОІСТІНУ.	несчатье тим людям, які розвивали рейшинал чойс теорію, ВОІСТІНУ.	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Ранок почався з мамчиних нарікань на Укргазбанк:— бляцький Укргаз, уроди...— и тебе хорошего дня	Ранок почався з мамчиних нарікань на укргазбанк-поганий укргаз, негарні- и тебе хорошего дня	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	-ЦЕ ТИ МЕНЕ ЩА ЖИРНИМ ОБІЗВАЛА, ТА?!	-ЦЕ ТИ МЕНЕ ЩА ТОВСТИМ ОБІЗВАЛА, ТА?!	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Тільки раптом що, це їсти треба, а не на пизду намазувати	Тільки раптом що це їсти треба, а не намазувати кудись	toxicity	uk
а нє поставіть-ка мнє хуй на аву і зіпсувати собі репутацію?	А нє поставіть-ка мне моє достоєнство на аву і зіпсувати собі репутацію	Сміх сміхом, а пизда горіхои	Сміх сміхом, а попа горіхом	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Йди на хуй під силу	Йди геть під силу	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	"Як воно, схоже  бляді на ваші ""незаангажовані"" опитування?"	"Як воно, схоже на ваші ""незаангажовані"" опитування?"	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	"ця ""безвітсоткова позика"" це водіння немитим хуєм по губам всіх, без виключення українців. ось що бісить блять у тому числі."	"ця ""безвітсоткова позика"" це знущання з усіх, без виключення українців. ось що бісить у тому числі."	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ох ти ж блін, я й не бачила, шо вже так пізно.	я й не бачила, шо вже так пізно.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Лєна, краще мене кашею годуй, ніж піздюка.	Лєна, краще мене кашею годуй, ніж того хлопця.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	бляяя точно) і поміняти прізвище вконтактику	Блін точно)і поміняти прізвище вконтактику	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Вкотре переконуюсь, шо я думаю піздою, а не мозком, блять	Ще раз переконуюсь, що я думаю чимось, а не мозком	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!	Зараз закурю... поганий футбол, тримай себе в руках, Міла	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Яка ж я зла, блять.	Яка ж я зла	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	та тоді якийсь пиздец бувв мене рідко губи тріскають	Та тоді якийсь ужас бувв мене рідко губи тріскають	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Чемпіоном він хоче бути, ага, бля.	Чемпіоном він хоче бути, ага	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	А всюди йобаний натовп з йобаними руками.	А всюди натовп з руками	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в жопу тіко."	"Хтіли ""паставіть падножку Порошєнка"", а вийшло наоборот тільки."	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Мені дохуя французької, а єбав, бо усний:з	Мені багато французької, а манав, бо усний	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	бляха, я не можу змусити себе вчитися!	Капець, я не можу змусити себе вчитися	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Блядь та ну ви знущаєтесь?	та ну ви знущаєтесь?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Мандєц блядьЧо ж так смєшно з цього?	Чого ж так смішно з цього?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Та нахуй ти мені впав, скотина ти така)))	Та навіщо ти мені потрібен	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Дивлюсь на відповіді голосувань і бля, who the fuck так погано мене знає?	Дивлюсь на відповіді голосувань і, хто так погано мене знає?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	та блять, нема зворотніх плацкартів на коли мені треба в обозрімом будущєм	Нема зворотніх плацкартні на коли мені треба в обозрімом будущєм	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ну нахуй, мудаки і є мудаки	Ну, погані і є погані	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття про свій недойоб кидає мені АНЕКДОТИ.	Чувак, який безуспішно намагався вмовити мене на секс, пішов ва-банк і тепер замість ниття  кидає мені АНЕКДОТИ.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Той хуй в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого	Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Господи йоб твою мать, вирубіть уже літо нахуй.	Господи, вирубіть уже літо.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	' бля, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'	'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Схуялі ти пишеш твіти з моєю картинкою?	навіщо ти пишеш твіти з моєю картинкою?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух бля!"	"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух"	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	'Перед тим, як щось затвітити, запитай у себе: ''А може всім похую на то?'', і пам''ятай, що відповідь завжди ''Так''.'	'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	гавно вапрос, від кого передати?)	не питання, від кого передати?)	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Кидає фотку в платті і каже - диви яка в мене тут жопа!	'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!'	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	завжди роблю хуйовий а їй нра	завжди роблю поганий а їй нра	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"	"'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'"	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Коли пацан - пиздець як відразливо.	Коли пацан - геть як відразливо.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Підйом, курво, Arbeit macht frei	Підйом, Arbeit macht frei	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	– Я что лох налогі платіть?	– Я что хворий налогі платіть?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ну вас нахєр з вашою політикою.	Ну вас з вашою політикою.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Один хуй хріново добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #піздєц	Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Один раз побув долбайобом і на все життя ним залишився.	Один раз побув поганим чоловіком і на все життя ним залишився.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	словом, заїбало то всьо. ви кто такіє? я вас нє звал. ідітє нахуй	словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Блін, я sooooo excited, прям жопою в кріслі пританцьовую	Я sooooo excited, прям заднім місцем в кріслі пританцьовую	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	А нахуя він, є від нього щось, окрім шкоди?	А навіщо він, є від нього щось, окрім шкоди?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ого, а нахуя вони це постять...	Ого, а навіщо вони це постять	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ахахах бляя, уявив собі це	Ахахах уявив собі це	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	блять а шо це справді лякає?) я завжди так роблю	а шо це справді лякає?) я завжди так роблю	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	  бля, я тікаю від вас спати.	я тікаю від вас спати	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Я викину цю кончену картку в Стікс блять	Я викину цю картку в Стікс	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ну блять, давайте вже про імпотенцію та рак, так нецікаво.	Ну, давайте вже про імпотенцію та рак, так нецікаво.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Я: Рєбзь, може суші візьмем?	Я: Рєбзь, може суші візьмем?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Сука, йобаний твіттер - капуста підгоріла ._.	Через твіттер  капуста підгоріла ._.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	не звертай уваги. мудаків мільйон, ти одна.)	не звертай уваги. таких мільйон, ти одна.)	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Все блять, привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.	привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Де вона зараз – хуй знає	Де вона зараз – ніхто не знає	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	"'П''яний друг каже: "" ніколи не трахай дівчат з економічного...""'"	"'П''яний друг каже: "" ніколи займайся сексом с дівчатами з економічного...""'"	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Підйоб, над яким не гріх поплакати.	Жарт, над яким не гріх поплакати.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ну бляяя, чого вони такі каєфні?	Ну  чого вони такі каєфні?	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	чума на дома цих мудаків, які розвивали рейшинал чойс теорію, ВОІСТІНУ.	несчатье тим людям, які розвивали рейшинал чойс теорію, ВОІСТІНУ.	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Ранок почався з мамчиних нарікань на Укргазбанк:— бляцький Укргаз, уроди...— и тебе хорошего дня	Ранок почався з мамчиних нарікань на укргазбанк-поганий укргаз, негарні- и тебе хорошего дня	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	-ЦЕ ТИ МЕНЕ ЩА ЖИРНИМ ОБІЗВАЛА, ТА?!	-ЦЕ ТИ МЕНЕ ЩА ТОВСТИМ ОБІЗВАЛА, ТА?!	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Тільки раптом що, це їсти треба, а не на пизду намазувати	Тільки раптом що це їсти треба, а не намазувати кудись	toxicity	uk
Дякую за зауваження)Пиздити мене треба, щоб менше пизділа!	Дякую за зауваження)Бити мене треба, щоб менше тараторіла!	Сміх сміхом, а пизда горіхои	Сміх сміхом, а попа горіхом	toxicity	uk
Йди на хуй під силу	Йди геть під силу	"Як воно, схоже  бляді на ваші ""незаангажовані"" опитування?"	"Як воно, схоже на ваші ""незаангажовані"" опитування?"	toxicity	uk
Йди на хуй під силу	Йди геть під силу	"ця ""безвітсоткова позика"" це водіння немитим хуєм по губам всіх, без виключення українців. ось що бісить блять у тому числі."	"ця ""безвітсоткова позика"" це знущання з усіх, без виключення українців. ось що бісить у тому числі."	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Ох ти ж блін, я й не бачила, шо вже так пізно.	я й не бачила, шо вже так пізно.	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Лєна, краще мене кашею годуй, ніж піздюка.	Лєна, краще мене кашею годуй, ніж того хлопця.	toxicity	uk
Йди на хуй під силу	Йди геть під силу	бляяя точно) і поміняти прізвище вконтактику	Блін точно)і поміняти прізвище вконтактику	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Вкотре переконуюсь, шо я думаю піздою, а не мозком, блять	Ще раз переконуюсь, що я думаю чимось, а не мозком	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!	Зараз закурю... поганий футбол, тримай себе в руках, Міла	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Яка ж я зла, блять.	Яка ж я зла	toxicity	uk
Йди на хуй під силу	Йди геть під силу	та тоді якийсь пиздец бувв мене рідко губи тріскають	Та тоді якийсь ужас бувв мене рідко губи тріскають	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Чемпіоном він хоче бути, ага, бля.	Чемпіоном він хоче бути, ага	toxicity	uk
Йди на хуй під силу	Йди геть під силу	А всюди йобаний натовп з йобаними руками.	А всюди натовп з руками	toxicity	uk
Йди на хуй під силу	Йди геть під силу	"Хтіли ""паставіть падножку Порошєнка"", а вийшло дати в жопу тіко."	"Хтіли ""паставіть падножку Порошєнка"", а вийшло наоборот тільки."	toxicity	uk
Йди на хуй під силу	Йди геть під силу	Мені дохуя французької, а єбав, бо усний:з	Мені багато французької, а манав, бо усний	toxicity	uk
Йди на хуй під силу	Йди геть під силу	бляха, я не можу змусити себе вчитися!	Капець, я не можу змусити себе вчитися	toxicity	uk
