anchor1	anchor2	alternative1	alternative2	correct_alternative	style_type	language
ይሄ የደደብ የተሳዳቢ ቦታ አይደለም ቦታህን ፈልግ:: እኛ ለሚሰማ ለሚጠይቅ ለሚያነብ ብቻ ነው ቦታ ያለን::	እዚህ ቦታ እኛ ስድብን አንቀበልም  :: ማወቅ ያለብህ እኛ ለሚሰማ ለሚጠይቅ ለሚያነብ ብቻ ነው ቦታ ያለን::	በስልጣኑ ስለመጡ እንጂ ለህዝብ አዝኖ አይደለም????ታሪክም የሚያስታውሰው በዛ ነው።	ለህዝብ በመሰብ ሳይሆን ሀላፊነቱን ላለማጣት አስቦ ይሆናል	1	toxic	am
ገልቱዬ ስንቴ ነው ሚሞቱት ግን? መሞታቸውን የዛሬ ወርም አርድተኘን ነበር ??	እሳቸው ስንቴ ነው ሞቱ ብለህ የምትነግረን ?	ኤዲያ ዐቢይን አንድ አንተ ብትጠላው ምን ታመጣለህ?	አቢይን አንድ አንተ ብቻ ብትጠላው ምንም የምታመጣው ለውጥ የለም	1	toxic	am
DW ናችሁ ወይም ግንዛቤ የላችሁም ካልክ ወዲያ የምን ሊል አስቦ ነው? የምን ጥሩና መጥፎ ነው? እንዲህ ካመናችሁ እንዲህ ናችሁ እያልከን አይደል? ??	ብዙም ግንዛቤ የላችሁም ።  ምን ሊል አስቦ ነው? የምን ጥሩና መጥፎ ነው? እንዲህ ካመናችሁ እንዲህ ናችሁ እያልከን አይደል? ??	No more Ethiopian Trust Fund የሰብዓዊ መብትን አክብሮ ለሚያስከብር እንጂ ከህወሃት ብሶ ወገኖቻችንን እየፈጃ ተገዳደሉ እያለ ለሚሞዳሞድ አምባገነን ድንቡሎ አይ	No more Ethiopian Trust Fund የሰብዓዊ መብትን አክብሮ ለሚያስከብር እንጂ ለሌላ ቦታ የለንም	1	toxic	am
ከህዝቡ ጀርባ ሆነህ እንደ ውሻ ከምትጮህ እንደ ጀግናው መከላከያ ዘራዊት ፊት አውራር ሆነህ ለምን አትፋለምም ደነስ ሁላ	ከኋላ ሆነህ ሀሳብ ብቻ ከምትሰጥ ከመከላከያ ሰራዊት ጎን መሰለፍና ማገዝ ይቻላል	አምባገነን መሪ የተቃወሙትን ሁሉ ያስራል አለ ያገሬ ሰው አሽቃባጭ ።	አምባገነን መሪ የተቃወሙትን ሁሉ ያስራል አለ ያገሬ ሰው	1	toxic	am
ለነገሩ ደደብ ላይሰማ መለፍለፍ ትርፍ ነው እንጅ እነግርህ ነበር የዛፎቹ ቢጤ ነው እንዳንተ አይነቱ ጠማማ እንጨት ነው የሚቆርጣቸው	ነገሩን የምትረዳው ቢሆን እነግርህ ነበረ ፤ እንደዛፎቹ የተንጋደዱት ሌሎቹን ሊጎዱዋቸው ይችላሉ	ቦምብ በሻንጣ የጫነችው የፖሊስ መኪና (ፖሊስ ኢት 0384 ET) ሆን ተብሎ እንድትቃጠል ተደርጋለች።	መሰሪያ በሻንጣ የጫነችው የፖሊስ መኪና (ፖሊስ ኢት 0384 ET)  እንድትቃጠል ተደርጋለች።	1	toxic	am
ኢትዮጵያን ሶሪያ የሚያደርጋት የአብይ አድሎኛ እና ሴረኛ አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።	ኢትዮጵያን ሶሪያ የሚያደርጋት የመንግስት አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።	አስቸኳይ በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ የ ፈንጂ(bomb)ጥቃት ሊፈፅሙ የተዘጋጁ አረመኔዎች በቁጥጥር ስር ዉለዋል	በ ባቲ ከተማ ዛሬ ከቀኑ 10:00 ላይ ተመሳሳይ በህዝብ ላይ ከፊተኛ ጥቃት ሊፈፅሙ የተዘጋጁ ሰዎች በቁጥጥር ስር ዉለዋል	1	toxic	am
ምቀኛ፣ቡዳ ፣ሸርሙጣ፣ ሰፋሪ እሚባል እድፍ እሚወረወርብን የኛን ስነ ልቦና ለመዝረፍ ነው። እንኳን ዛሬ፡ በምድረ ቅጥረኛ ኮተት ጥንት ሙሶሊኒ በ	ይህ ሁሉ ስድብ  እሚወረወርብን የኛን ስነ ልቦና ለመዝረፍ ነው። እንኳን ዛሬ፡ ድሮም አልሰራ	እውነት ካለህ እኮ ምንም ኣግዙኝ እርዱኝ ማለት አያስፈልግም:: እዉነት ራሱ ይመሰክራል እና ነው:: ለእንዳንተ ዉሸት ቀለቡ ግን ዕዉነትም ሲነግሩት ኣይዋጥለጥም	እውነት ካለህ እኮ ምንም ሌላ ተጨማሪ እርዳታ መጠየቅ አያስፈልግም:: እዉነት ራሱ ይመሰክራል እና ነው:: በእውነት የማታምን ከሆነ ግን እውነትም ቢነግሩህ ላይዋጥልህ ይችላል፡፡	1	toxic	am
ምድረ ደነዝ ሁሉ ጭንቅላቱ ሲጠብ ጭንቅላት ያላቸውን ሰዎች መደብደብ ያው ዝቅተኛነታቸውን ያሳያል:: ይኸው ነው የነታከለ ኡማና ሽመልስ ማፊያ ማደራጀት::	መሰብ አይችሉም  ሰዎች መደብደብ ያው የበታችነት ስሜት እንደ ሚሰማቸው ያሳያል::	jerry Tigray እንዴው ለአፍህ አይከብድህም ቦቅቧቃ ብለህ ስትሳደብ አንተ ቀፎ አንተም ታውቀዋለሀሸ ጀግናነቱን በየጉድጓዱ ውስጥ የሸጎጠህን ጀግና በግሙ አፍህ	ጀግነነቱን እያወቅክ በተቃራኒው መግለፅህ እራስን እንደሸወድ ነው የሚቆጠርብህ	1	toxic	am
በኢትዮጵያን አባባል በጣም ደደብ እና ውሸታም ነህ።	በኢትዮጵያን አባባል መልካም ሰው አይደለኸም፡፡	የጀግናው ጄነራል አሳምነው ጽጌ የቀብር ስነ ስርዓት  ጀግና አይሞትም  ሞት በምላሳቸው ለሚደልሉን ባንዳዎች	የጀግናው ጄነራል አሳምነው ጽጌ የቀብር ስነ ስርዓት ጀግና አይሞትም ሞት በአፋቸው ስለሚያወሩት ሰዎች	1	toxic	am
መንግስቱን/ደርግን እንደ reference/benchmark መጠቀም መቼ ነው የተጀመረው?ከተጀመረስ ለሷ ብቻ ለምን ይሰራል?እንደውም ስለአባቷ ሰው በላነት ሳይሆን ለምን አትደግፈውም ይቺ	መንግስቱን እንደ reference/benchmark መጠቀም መቼ ነው የተጀመረው?ከተጀመረስ ለሷ ብቻ ለምን ይሰራል? ከፈለገች ለምን በደንብ አትደግፈውም	አንቺ ገረድ : ሸታታ አንችን ብሎ ፀሓፊ  መጀመሪያ ንፅህናሽን ጠብቂ : ውዳቂ ።	አንችን ብሎ ፀሓፊ መጀመሪያ እራስሽን ጠብቂ :	1	toxic	am
Nati fake ጎንደሬ ነች ወይ ወያኔን እና አስተሳሰቧን አያወግዝ ዝም ብላ በአዴን ላይ ፊጥ ትላለች ወያኔ እና ዘመዶቹ እንደፍለጉ ሲያረጉት የነበረውን ከአማራ ግዛት ጥቅም ስለቀራ	ጎንደሬ ነች ወይ ወያኔን እና አስተሳሰቧን  ዝም ብላ በአዴን ላይ ትጥለለች ። ወያኔ እና ዘመዶቹ እንደፍለጉ ሲያረጉት የነበረውን  ጥቅም ስለቀራባት ነው	ቀባጣሪ ቆሻሻ ለስልጣንና ለገንዘብ አይንሽ የታዉረ ቆሻሻ የኤርሚያስ ገሰ ታናሽ እህት መቸም እንዳንች አይነቱ ገልቱ በጭብጨባ የሚሰክር ሰው ቦታ የላትም	ለስልጣንና ለገንዘብ እይታሽ ተከልሎ ጥሩ ነገር የለሽም፡፡ ጥሩ ቦታም አይኖርሽም	1	toxic	am
መቼም የካድሬ ልማድ ጨርሶ አይልቀም - ስንት ተለቆበት ይሆን እንዲህ ጭራውን የሚቆላው? I wonder?	መቼም የፖለቲካ ሹም ልማድ ጨርሶ አይልቀም - ምን ተደርጎለት ይሆን እንዲህ የሚሽቆጠቆጠው?	አሉላ እንደ አንተ ዐይነቱ ህሊና ቢስ ለምስኪኑ ትግረዋይ ግድ የሌለው ትዳር አፍርሱ ኢትዮጵያዊ አይደለንም የሚል ኢሚንት ስለ ኢትዮጵያዊው ትግረዋይ ለመናገር	አሉላ እንደ አንተ ዐይነቱ  ብዙም  ለትግረዋይ ግድ የሌለው በለትደር የሚያጠላ ኢትዮጵያዊ አይደለንም የሚል ሰው  ስለ ኢትዮጵያዊው  ና ትግረዋይ ለመናገር አይችልም	1	toxic	am
እረ ጌታቸው እግዚአብሔር በጣም እድል እየሰጠክ ልብህን ምናለ እንደ ፈርሆን ባታደነድነው??እስከ ዛሬ ለፈፀማችሁት በደል ጭፍጨፋ ሁሉ እግዚአብሔር ማሀሪ ይቅር ባይ ነ	እረ ጌታቸው እግዚአብሔር በጣም እድል እየሰጠክ ልብህን ምናለ ባታደነድነው??እስከ ዛሬ ለፈፀማችሁት በደል መሀሪው እግዚአብሄርን በንስሀ ብትጠይቁ	Egotistic ብሬንለስ ደደብ ብቻ ነው አገሩን ሚመራው	ለራሱ ብቻ የሚያስብ ነው  አገሩን የሚመራው	1	toxic	am
ግም 0 የሽግግር መንግስት ማለት ምን ማለት እንደሆነ ብታውቀው እንደዚህ አትለፋደድም ነበር ግም 0 ጌታህ የቦንገር ልጅ አብይ ያሻግረናል ታከለ ያሻግረና	የሽግግር መንግስት ማለት ምን ማለት እንደሆነ ብታውቀው እንደዚህ አትልም ነበር ፣ አለቃህ የቦንገር ልጅ አብይ ያሻግረናል ታከለ ያሻግረና	በግድ አማራን መምራት አይቻል እጃችሁን X አጣምራችሁ ፀጉራችሁን ተላጭታችሁ እንደጅል 3 አመት ስታላዝኑ ጀግናው አማራ በቀናቶች ነፍጡን ይዞ ሁሉን እያጋየ	በግድ አማራን መምራት አይቻል እጃችሁን X አጣምራችሁ ፀጉራችሁን ተላጭታችሁ አይደልም ነገሩ	1	toxic	am
